,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2019-02-02-20,645.2,3178.7,4.6,-24.3,10,1.6,210,12.7,270,0.0,0.0,-999,0.00,40.0,0,0.0
2019-02-02-21,645.5,3181.8,4.7,-24.0,10,2.0,210,11.6,280,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-02-22,645.5,3178.2,5.3,-23.7,10,1.9,250,6.9,240,0.0,0.0,-999,0.00,-999,0,-999
2019-02-02-23,645.6,3178.1,5.4,-23.4,10,1.9,270,7.9,200,0.0,0.0,-999,0.00,-999,0,-999
2019-02-02-24,645.7,3178.7,5.2,-23.8,10,1.6,240,7.7,230,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-01,645.5,3175.2,5.1,-23.8,10,2.1,230,7.7,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-02,645.2,3172.9,5.1,-24.0,10,3.5,220,8.7,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-03,645.0,3171.2,4.9,-24.0,10,2.9,230,7.4,240,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-04,644.8,3170.8,4.9,-24.2,10,1.7,210,8.1,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-05,644.7,3171.2,4.9,-24.2,10,1.6,220,8.9,230,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-03-06,645.3,3181.4,6.3,-22.9,10,2.0,290,8.5,220,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-03-07,645.7,3187.0,6.3,-22.2,11,2.0,210,8.2,250,0.0,0.0,0.2,0.00,-999,0,-999
2019-02-03-08,646.0,3188.5,8.1,-18.8,13,4.2,230,8.7,220,0.0,0.0,1.0,0.63,40.0,1,0.0
2019-02-03-09,646.5,3188.9,13.1,-14.5,13,1.2,180,10.9,230,0.0,0.0,1.0,1.54,40.0,3,0.0
2019-02-03-10,646.9,3195.4,11.3,-13.9,16,3.0,230,8.7,240,0.0,0.0,1.0,2.30,-999,6,-999
2019-02-03-11,646.5,3187.5,13.6,-13.5,14,1.7,230,7.4,250,0.0,0.0,1.0,3.00,40.0,10,0.0
2019-02-03-12,646.0,3179.1,15.5,-10.4,16,1.6,200,10.8,250,0.0,0.0,1.0,3.45,-999,12,-999
2019-02-03-13,645.5,3177.3,11.7,-12.2,17,4.1,230,11.7,220,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-03-14,644.8,3168.9,11.2,-10.3,21,4.2,230,11.5,240,0.0,0.0,1.0,3.05,40.0,11,0.0
2019-02-03-15,644.3,3165.2,9.2,-3.7,40,4.0,230,10.9,240,0.0,0.0,1.0,2.65,-999,8,-999
2019-02-03-16,644.2,3163.8,9.3,-7.0,31,3.2,220,11.5,220,0.0,0.0,1.0,1.92,-999,4,-999
2019-02-03-17,644.2,3166.2,7.3,-11.4,25,4.4,230,13.9,250,0.0,0.0,1.0,0.94,40.0,1,0.0
2019-02-03-18,644.5,3169.9,6.0,-16.0,19,8.4,260,15.6,260,0.0,0.0,0.8,0.13,-999,0,-999
2019-02-03-19,645.3,3180.3,5.8,-15.2,20,2.8,220,16.5,270,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-03-20,645.5,3181.9,4.8,-20.7,14,4.0,240,14.0,250,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-03-21,646.0,3180.9,6.0,-10.8,29,4.5,290,14.8,250,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-03-22,646.2,3186.0,5.7,-18.0,16,4.9,250,12.9,240,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-23,646.1,3182.5,5.3,-17.6,17,3.5,230,12.5,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-03-24,646.1,3180.9,4.7,-16.5,20,2.6,240,13.7,230,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-01,645.8,3181.9,4.4,-19.4,16,4.2,240,13.4,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-02,645.3,3176.5,4.1,-18.9,17,4.8,250,12.3,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-03,645.1,3176.0,4.4,-15.3,22,3.0,230,13.1,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-04,644.9,3172.8,4.8,-6.2,45,4.7,250,14.0,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-05,645.0,3176.7,4.6,-11.2,31,3.5,260,13.4,270,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-04-06,645.5,3185.2,4.1,-2.0,64,3.9,240,13.9,260,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-04-07,645.8,3187.8,5.3,0.7,72,1.7,210,11.9,260,0.0,0.0,0.4,0.00,-999,0,-999
2019-02-04-08,646.1,3191.8,6.1,2.5,78,2.6,240,10.3,260,0.0,0.0,1.0,0.63,40.0,0,0.0
2019-02-04-09,646.3,3191.2,7.6,2.8,72,2.5,240,7.5,250,0.0,0.0,1.0,1.53,40.0,3,1.0
2019-02-04-10,646.4,3191.5,8.7,1.3,60,2.8,240,8.4,220,0.0,0.0,1.0,2.30,-999,6,-999
2019-02-04-11,645.8,3182.6,10.2,2.5,59,3.4,230,8.1,220,0.0,0.0,1.0,3.00,40.0,10,2.0
2019-02-04-12,645.3,3176.3,10.8,3.4,60,3.0,230,10.5,270,0.0,0.0,1.0,3.39,-999,13,-999
2019-02-04-13,644.5,3167.5,9.9,1.3,55,3.4,230,10.5,280,0.0,0.0,1.0,3.60,-999,13,-999
2019-02-04-14,643.9,3160.0,10.1,2.5,59,4.9,240,13.4,240,0.0,0.0,1.0,3.08,40.0,11,3.0
2019-02-04-15,643.4,3154.8,8.8,4.1,72,3.2,240,13.2,240,0.0,0.0,1.0,2.67,-999,8,-999
2019-02-04-16,643.2,3155.3,6.0,4.5,90,4.1,260,14.4,260,0.0,0.0,1.0,1.94,-999,4,-999
2019-02-04-17,643.2,3156.7,5.0,2.9,86,4.5,280,15.9,280,0.0,0.0,1.0,1.00,40.0,1,4.0
2019-02-04-18,643.1,3158.2,3.3,3.3,100,3.6,290,15.2,270,0.0,0.0,0.6,0.23,-999,0,-999
2019-02-04-19,643.7,3165.2,2.6,2.6,100,3.6,300,16.1,240,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-04-20,644.0,3167.8,2.7,1.8,94,7.2,280,18.7,260,0.0,0.0,-999,0.00,30.0,0,2.0
2019-02-04-21,644.2,3168.7,2.6,1.5,92,9.8,280,19.8,280,0.0,0.0,-999,0.00,20.0,0,4.0
2019-02-04-22,644.1,3166.2,2.5,2.0,96,6.9,270,15.8,280,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-23,643.7,3158.7,3.0,2.5,97,4.3,260,20.5,280,0.0,0.0,-999,0.00,-999,0,-999
2019-02-04-24,643.6,3157.1,2.6,2.2,97,7.4,280,18.5,290,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-01,643.2,3153.0,2.7,1.8,94,7.1,260,22.4,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-02,642.9,3149.2,2.5,2.1,97,7.3,270,18.4,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-03,642.5,3146.0,2.3,2.3,100,9.3,280,20.0,290,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-04,642.5,3149.5,2.3,2.3,100,7.7,270,19.2,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-05,642.4,3149.4,2.4,2.4,100,5.6,240,18.3,280,0.0,0.0,-999,0.00,0.1,0,/
2019-02-05-06,642.6,3153.7,2.7,2.7,100,3.0,260,16.9,260,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-05-07,642.8,3156.8,2.9,2.9,100,4.6,260,17.8,280,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-05-08,643.1,3160.6,2.8,2.8,100,4.8,260,17.7,250,0.0,0.0,0.0,0.02,0.1,0,/
2019-02-05-09,642.9,3158.2,2.8,2.8,100,4.7,280,19.2,280,0.0,0.0,0.0,0.55,0.1,1,/
2019-02-05-10,643.2,3160.5,4.1,4.1,100,3.1,270,20.5,250,0.0,0.0,0.5,1.71,-999,5,-999
2019-02-05-11,642.6,3152.4,4.0,4.0,100,7.0,280,19.1,270,0.0,0.0,0.8,2.49,0.1,9,/
2019-02-05-12,642.2,3148.6,3.4,3.4,100,6.6,270,19.7,240,0.0,0.0,0.3,2.30,-999,9,-999
2019-02-05-13,641.7,3142.3,3.3,3.3,100,7.7,250,20.5,260,0.0,0.0,0.2,1.99,-999,9,-999
2019-02-05-14,641.2,3135.9,3.6,3.6,100,6.3,260,21.8,260,0.0,0.0,0.3,2.13,0.1,8,/
2019-02-05-15,640.7,3129.8,3.6,0.9,82,7.7,270,20.9,280,0.0,0.0,0.5,2.19,-999,7,-999
2019-02-05-16,640.7,3128.7,4.5,-1.1,67,4.2,250,24.1,250,0.0,0.0,1.0,1.99,-999,4,-999
2019-02-05-17,641.1,3135.8,2.8,1.3,90,4.1,230,23.1,260,0.0,0.0,1.0,1.05,30.0,1,5.0
2019-02-05-18,640.9,3135.1,1.1,-3.5,71,6.7,260,23.3,260,0.0,0.0,0.7,0.21,-999,0,-999
2019-02-05-19,641.4,3142.1,0.3,-3.9,73,9.9,270,23.8,250,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-05-20,641.7,3147.3,-0.7,-2.5,88,7.5,250,24.1,290,0.0,0.0,-999,0.00,20.0,0,3.0
2019-02-05-21,641.7,3147.3,-0.7,-3.5,81,5.1,240,24.3,250,0.0,0.0,-999,0.00,20.0,0,2.0
2019-02-05-22,641.7,3147.0,-1.8,-2.9,92,2.8,220,21.1,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-23,641.7,3147.9,-2.4,-4.3,87,8.5,260,19.9,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-05-24,641.3,3144.7,-3.2,-6.2,80,8.2,290,15.1,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-01,641.0,3140.5,-2.7,-8.8,63,5.5,240,16.5,240,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-02,640.9,3137.9,-2.0,-9.8,55,8.8,270,20.7,310,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-03,641.0,3138.9,-1.8,-12.9,42,4.1,240,19.0,280,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-04,641.0,3138.7,-2.5,-14.3,40,3.9,260,14.8,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-05,640.9,3138.9,-2.0,-16.6,32,10.4,300,13.7,290,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-06-06,641.6,3149.1,-1.4,-21.3,20,1.5,340,15.0,320,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-06-07,642.1,3152.5,1.6,-24.9,12,2.2,300,6.7,360,0.0,0.0,0.3,0.00,-999,0,-999
2019-02-06-08,642.6,3154.9,5.7,-16.7,18,1.3,280,10.0,290,0.0,0.0,1.0,0.73,40.0,0,0.0
2019-02-06-09,643.1,3156.5,9.5,-15.7,15,0.5,290,5.8,270,0.0,0.0,1.0,1.61,40.0,2,0.0
2019-02-06-10,643.3,3157.6,11.7,-14.2,15,1.1,250,4.8,290,0.0,0.0,1.0,2.55,-999,6,-999
2019-02-06-11,643.1,3154.4,12.9,-12.5,16,2.4,210,5.3,220,0.0,0.0,1.0,3.15,40.0,9,0.0
2019-02-06-12,642.7,3148.0,14.7,-5.6,24,2.8,200,5.6,220,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-06-13,642.2,3142.1,13.9,-6.1,24,3.4,200,7.1,220,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-06-14,641.7,3136.5,12.6,-9.2,21,4.0,200,8.1,200,0.0,0.0,1.0,3.40,40.0,10,1.0
2019-02-06-15,641.4,3135.6,10.1,-8.1,27,4.2,200,10.1,210,0.0,0.0,1.0,2.80,-999,7,-999
2019-02-06-16,641.5,3140.2,8.2,-12.6,21,4.3,230,11.2,220,0.0,0.0,1.0,2.04,-999,4,-999
2019-02-06-17,641.7,3144.4,6.4,-19.9,13,4.2,240,11.0,280,0.0,0.0,1.0,1.04,40.0,1,0.0
2019-02-06-18,641.7,3146.0,4.5,-24.1,10,3.2,210,10.5,220,0.0,0.0,0.8,0.17,-999,0,-999
2019-02-06-19,642.2,3147.9,5.0,-24.9,9,2.5,210,9.6,220,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-06-20,642.8,3150.7,4.7,-25.0,9,2.2,210,9.9,240,0.0,0.0,-999,0.00,40.0,0,0.0
2019-02-06-21,642.9,3147.6,4.4,-25.0,10,4.6,210,9.9,240,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-06-22,643.2,3147.7,5.2,-25.1,9,3.1,220,10.4,210,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-23,643.3,3148.0,4.8,-24.6,10,4.9,210,11.2,220,0.0,0.0,-999,0.00,-999,0,-999
2019-02-06-24,643.1,3142.9,5.0,-24.5,10,3.2,270,11.8,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-01,642.9,3142.2,4.3,-24.5,10,3.3,320,9.2,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-02,642.8,3142.9,4.0,-24.9,10,3.0,300,13.5,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-03,642.3,3142.2,2.0,-26.3,10,6.1,270,19.0,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-04,642.1,3144.2,0.3,-28.4,9,2.3,230,15.7,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-05,642.0,3146.0,-0.3,-28.6,10,2.2,220,13.9,270,0.0,0.0,-999,0.00,40.0,0,0.0
2019-02-07-06,642.4,3153.2,-0.1,-28.3,10,3.1,230,10.5,260,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-07-07,642.7,3154.5,1.3,-26.3,11,3.2,260,11.2,240,0.0,0.0,0.3,0.00,-999,0,-999
2019-02-07-08,643.2,3159.8,2.4,-24.6,12,7.2,270,16.7,250,0.0,0.0,1.0,0.73,40.0,0,0.0
2019-02-07-09,643.3,3159.2,4.2,-22.5,12,4.6,270,17.8,270,0.0,0.0,1.0,1.62,40.0,2,0.0
2019-02-07-10,643.4,3158.8,4.8,-13.8,25,8.4,270,21.6,270,0.0,0.0,1.0,2.53,-999,6,-999
2019-02-07-11,643.5,3159.1,6.0,-14.1,22,6.5,260,26.0,260,0.0,0.0,1.0,3.08,40.0,9,0.0
2019-02-07-12,643.0,3151.8,6.5,-10.4,29,7.8,260,22.1,260,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-07-13,642.4,3144.1,7.3,-8.9,31,6.3,250,21.2,280,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-07-14,642.0,3139.8,7.0,-9.9,29,6.6,250,24.3,260,0.0,0.0,1.0,3.34,40.0,10,0.0
2019-02-07-15,641.4,3137.0,5.2,-11.7,28,6.1,270,24.3,260,0.0,0.0,1.0,2.79,-999,7,-999
2019-02-07-16,641.9,3146.0,4.8,-14.6,23,7.7,280,23.8,230,0.0,0.0,1.0,2.05,-999,3,-999
2019-02-07-17,642.3,3152.5,4.2,-15.7,22,9.1,270,24.0,250,0.0,0.0,1.0,1.07,40.0,1,0.0
2019-02-07-18,641.9,3149.7,2.3,-14.3,28,5.8,290,19.8,300,0.0,0.0,0.8,0.19,-999,0,-999
2019-02-07-19,642.1,3151.2,1.7,-16.6,24,7.1,280,20.8,230,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-07-20,642.4,3153.5,1.7,-17.1,23,7.8,290,21.6,250,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-07-21,642.7,3153.5,2.9,-22.6,13,5.3,280,20.7,250,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-07-22,642.8,3154.1,2.9,-24.1,12,6.7,290,22.3,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-23,642.6,3149.3,3.5,-24.4,11,7.1,270,22.6,280,0.0,0.0,-999,0.00,-999,0,-999
2019-02-07-24,642.2,3144.1,3.1,-24.5,11,8.5,260,23.2,280,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-01,642.1,3142.1,2.9,-24.4,11,7.1,280,21.5,280,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-02,642.0,3141.9,2.3,-24.7,12,6.1,250,20.0,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-03,641.9,3145.5,0.3,-19.4,21,5.0,240,21.0,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-04,641.3,3139.3,-0.4,-18.0,25,5.8,230,12.9,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-05,641.5,3143.5,-1.1,-16.7,29,5.9,240,12.6,260,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-08-06,641.7,3148.7,-1.3,-14.4,36,5.8,260,14.3,260,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-08-07,642.2,3154.7,-0.5,-12.8,39,4.8,260,12.1,240,0.0,0.0,0.3,0.00,-999,0,-999
2019-02-08-08,642.7,3157.0,2.6,-5.2,56,2.2,240,13.4,270,0.0,0.0,1.0,0.73,40.0,0,0.0
2019-02-08-09,643.2,3159.1,4.8,-5.4,48,3.8,250,9.9,270,0.0,0.0,1.0,1.61,40.0,2,0.0
2019-02-08-10,643.4,3155.6,9.7,-4.5,36,1.7,230,8.2,260,0.0,0.0,1.0,2.54,-999,6,-999
2019-02-08-11,643.0,3151.2,8.5,-3.6,42,2.8,240,9.6,230,0.0,0.0,1.0,3.12,40.0,9,0.0
2019-02-08-12,642.6,3144.0,10.6,-0.8,45,1.8,210,8.4,280,0.0,0.0,1.0,3.60,-999,11,-999
2019-02-08-13,641.9,3136.3,9.8,-2.3,43,3.4,230,10.2,270,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-08-14,641.5,3131.4,10.3,-2.6,40,2.6,220,13.4,240,0.0,0.0,1.0,3.38,40.0,10,1.0
2019-02-08-15,641.1,3130.9,8.7,-3.2,43,3.4,220,11.1,240,0.0,0.0,1.0,2.78,-999,7,-999
2019-02-08-16,641.1,3134.6,6.5,-9.6,31,3.2,230,12.8,260,0.0,0.0,1.0,2.05,-999,3,-999
2019-02-08-17,641.1,3138.0,4.6,-15.4,22,4.1,240,15.9,270,0.0,0.0,1.0,1.06,40.0,1,0.0
2019-02-08-18,641.1,3142.0,1.7,-20.1,18,2.8,220,13.2,220,0.0,0.0,0.8,0.19,-999,0,-999
2019-02-08-19,641.2,3143.1,1.0,-18.6,22,5.5,240,17.2,250,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-08-20,641.6,3144.4,0.8,-18.0,23,4.7,230,16.6,250,0.0,0.0,-999,0.00,40.0,0,0.0
2019-02-08-21,641.7,3143.1,0.6,-16.1,27,6.0,250,23.6,260,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-08-22,641.8,3138.5,0.3,-14.5,32,6.6,240,17.5,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-23,641.5,3136.1,0.4,-14.5,32,4.1,220,20.1,300,0.0,0.0,-999,0.00,-999,0,-999
2019-02-08-24,641.6,3134.3,0.7,-15.2,29,4.2,230,15.6,240,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-01,641.3,3132.8,-0.3,-13.2,37,6.2,240,16.9,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-02,641.2,3133.4,-2.3,-10.0,55,10.1,260,23.4,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-03,641.2,3136.3,-2.9,-5.1,85,10.0,260,17.3,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-04,641.3,3139.7,-2.4,-2.4,100,13.3,300,17.0,300,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-05,641.7,3146.8,-2.1,-2.1,100,5.3,300,15.7,300,0.0,0.0,-999,0.00,0.1,0,/
2019-02-09-06,642.1,3154.8,-1.6,-1.6,100,4.8,310,16.7,300,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-09-07,642.6,3161.4,-1.2,-1.2,100,5.2,300,14.7,300,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-09-08,643.4,3170.8,-0.5,-0.7,99,3.1,310,11.0,310,0.0,0.0,0.0,0.10,10.0,0,5.0
2019-02-09-09,643.8,3173.2,1.8,1.8,100,1.4,310,10.8,230,0.0,0.0,0.3,0.78,30.0,2,3.0
2019-02-09-10,644.1,3172.6,5.6,2.4,80,2.3,310,7.4,310,0.0,0.0,1.0,2.35,-999,5,-999
2019-02-09-11,644.1,3173.5,4.8,-2.0,61,6.3,280,13.5,260,0.0,0.0,1.0,3.18,30.0,9,0.0
2019-02-09-12,643.8,3162.3,10.6,0.3,49,5.7,260,14.9,260,0.0,0.0,1.0,3.60,-999,11,-999
2019-02-09-13,643.3,3158.3,9.7,-1.8,45,6.8,260,21.3,270,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-09-14,643.0,3156.0,10.5,1.3,53,6.3,250,15.5,270,0.0,0.0,1.0,3.43,40.0,11,0.0
2019-02-09-15,642.9,3157.1,9.2,3.8,69,6.8,260,16.9,250,0.0,0.0,1.0,2.82,-999,7,-999
2019-02-09-16,642.9,3158.8,7.3,0.6,62,4.8,260,19.0,290,0.0,0.0,1.0,2.05,-999,4,-999
2019-02-09-17,643.2,3164.2,5.7,-4.8,47,6.2,270,15.3,260,0.0,0.0,1.0,1.05,40.0,1,0.0
2019-02-09-18,643.3,3168.6,2.6,-4.7,59,3.2,250,13.4,260,0.0,0.0,0.8,0.18,-999,0,-999
2019-02-09-19,643.6,3172.3,2.3,-4.9,59,2.9,260,11.0,270,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-09-20,644.1,3176.2,3.5,-6.3,49,3.5,280,11.7,300,0.0,0.0,-999,0.00,20.0,0,0.0
2019-02-09-21,644.6,3180.2,3.0,-6.5,50,1.3,350,10.4,280,0.0,0.0,-999,0.00,20.0,0,0.0
2019-02-09-22,644.5,3174.2,3.2,-6.4,49,2.9,310,11.8,290,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-23,644.4,3173.7,3.3,-6.8,47,2.3,320,10.9,230,0.0,0.0,-999,0.00,-999,0,-999
2019-02-09-24,644.3,3164.6,4.0,-7.2,44,2.9,260,12.4,300,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-01,644.2,3164.0,4.3,-8.0,40,4.0,280,11.2,290,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-02,644.1,3162.4,3.8,-7.9,42,5.2,260,13.1,300,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-03,644.1,3164.3,3.5,-8.3,42,4.8,260,12.2,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-04,644.0,3164.4,4.3,-10.6,33,2.5,230,12.4,300,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-05,644.3,3169.9,4.5,-11.7,30,4.3,270,12.7,290,0.0,0.0,-999,0.00,20.0,0,0.0
2019-02-10-06,644.9,3181.4,4.4,-11.8,30,2.4,250,9.2,290,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-10-07,645.4,3186.4,5.7,-11.2,28,3.0,250,11.8,300,0.0,0.0,0.3,0.00,-999,0,-999
2019-02-10-08,645.9,3187.6,8.9,-7.9,30,1.8,240,7.8,250,0.0,0.0,1.0,0.75,40.0,0,0.0
2019-02-10-09,646.6,3193.7,11.7,-4.1,33,1.3,250,8.3,250,0.0,0.0,1.0,1.62,40.0,3,0.0
2019-02-10-10,646.7,3193.0,13.2,-4.0,30,1.6,250,5.6,300,0.0,0.0,1.0,2.55,-999,6,-999
2019-02-10-11,646.7,3190.6,15.2,-3.3,28,1.8,220,7.1,250,0.0,0.0,1.0,3.14,40.0,10,0.0
2019-02-10-12,646.2,3182.8,15.7,-2.7,28,1.4,200,7.8,240,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-10-13,645.6,3174.9,15.6,-1.3,31,1.4,200,8.4,220,0.0,0.0,1.0,3.60,-999,13,-999
2019-02-10-14,645.5,3175.7,14.3,-2.5,31,1.3,200,8.8,230,0.0,0.0,1.0,3.42,40.0,11,0.0
2019-02-10-15,645.4,3175.9,13.4,-3.2,31,2.2,210,9.5,240,0.0,0.0,1.0,2.82,-999,8,-999
2019-02-10-16,645.6,3180.6,10.8,-5.4,32,1.9,200,10.3,250,0.0,0.0,1.0,2.07,-999,4,-999
2019-02-10-17,645.9,3187.4,8.0,-8.2,31,1.5,200,11.3,280,0.0,0.0,1.0,1.07,40.0,1,0.0
2019-02-10-18,646.2,3195.0,4.9,-13.5,25,5.0,250,11.1,260,0.0,0.0,0.9,0.18,-999,0,-999
2019-02-10-19,646.4,3196.6,4.4,-14.8,23,4.4,240,12.4,250,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-10-20,646.8,3198.1,4.2,-15.9,22,4.9,240,12.6,260,0.0,0.0,-999,0.00,20.0,0,0.0
2019-02-10-21,646.9,3196.7,3.7,-18.2,18,8.1,250,17.5,250,0.0,0.0,-999,0.00,20.0,0,0.0
2019-02-10-22,647.1,3198.0,3.3,-19.3,17,4.5,250,12.4,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-23,647.1,3195.6,3.4,-20.3,16,3.5,230,16.2,270,0.0,0.0,-999,0.00,-999,0,-999
2019-02-10-24,646.8,3191.2,3.4,-21.0,15,3.8,240,14.7,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-11-01,646.7,3190.0,3.4,-21.2,15,2.1,220,14.3,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-11-02,646.5,3188.9,3.5,-20.8,15,3.8,220,13.0,260,0.0,0.0,-999,0.00,-999,0,-999
2019-02-11-03,646.2,3186.3,3.3,-21.3,14,4.3,230,14.6,250,0.0,0.0,-999,0.00,-999,0,-999
2019-02-11-04,646.1,3188.1,3.3,-22.1,13,2.5,220,9.2,240,0.0,0.0,-999,0.00,-999,0,-999
2019-02-11-05,646.2,3192.8,3.2,-23.2,12,3.4,220,11.9,230,0.0,0.0,-999,0.00,30.0,0,0.0
2019-02-11-06,646.7,3202.4,3.4,-24.0,11,2.3,230,7.9,240,0.0,0.0,0.0,0.00,-999,0,-999
2019-02-11-07,647.3,3209.9,4.0,-22.8,12,3.3,230,8.9,230,0.0,0.0,0.3,0.00,-999,0,-999
2019-02-11-08,647.6,3213.0,4.7,-21.0,13,1.7,290,6.8,240,0.0,0.0,1.0,0.78,40.0,1,0.0
2019-02-11-09,648.0,3216.0,7.0,-18.1,15,2.7,230,7.3,270,0.0,0.0,1.0,1.69,40.0,3,0.0
2019-02-11-10,648.1,3215.0,9.4,-15.5,16,4.3,230,8.3,210,0.0,0.0,1.0,2.61,-999,6,-999
2019-02-11-11,648.0,3211.4,11.4,-13.5,16,3.7,190,8.2,220,0.0,0.0,1.0,3.24,40.0,10,0.0
2019-02-11-12,647.6,3203.8,13.6,-10.9,17,4.5,180,9.6,220,0.0,0.0,1.0,3.60,-999,12,-999
2019-02-11-13,647.2,3203.8,9.2,-2.7,43,4.2,210,8.2,270,0.0,0.0,1.0,3.59,-999,13,-999
2019-02-11-14,646.8,3197.4,10.2,-9.2,25,3.7,230,10.1,250,0.0,0.0,1.0,3.49,40.0,11,1.0
2019-02-11-15,646.7,3195.9,10.6,-7.3,28,4.3,220,9.4,210,0.0,0.0,1.0,2.85,-999,8,-999
2019-02-11-16,646.8,3200.9,7.4,-15.9,17,3.3,250,9.3,260,0.0,0.0,1.0,2.08,-999,4,-999
